,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,owid-covid-data_reproduction_rate,owid-covid-data_icu_patients,owid-covid-data_icu_patients_per_million,owid-covid-data_hosp_patients,owid-covid-data_hosp_patients_per_million,owid-covid-data_weekly_icu_admissions,owid-covid-data_weekly_icu_admissions_per_million,owid-covid-data_weekly_hosp_admissions,owid-covid-data_weekly_hosp_admissions_per_million,owid-covid-data_new_tests,owid-covid-data_total_tests,owid-covid-data_total_tests_per_thousand,owid-covid-data_new_tests_per_thousand,owid-covid-data_new_tests_smoothed,owid-covid-data_new_tests_smoothed_per_thousand,owid-covid-data_positive_rate,owid-covid-data_tests_per_case,owid-covid-data_tests_units,owid-covid-data_total_vaccinations,owid-covid-data_people_vaccinated,owid-covid-data_people_fully_vaccinated,owid-covid-data_new_vaccinations,owid-covid-data_new_vaccinations_smoothed,owid-covid-data_total_vaccinations_per_hundred,owid-covid-data_people_vaccinated_per_hundred,owid-covid-data_people_fully_vaccinated_per_hundred,owid-covid-data_new_vaccinations_smoothed_per_million,owid-covid-data_stringency_index,owid-covid-data_population,owid-covid-data_population_density,owid-covid-data_median_age,owid-covid-data_aged_65_older,owid-covid-data_aged_70_older,owid-covid-data_gdp_per_capita,owid-covid-data_extreme_poverty,owid-covid-data_cardiovasc_death_rate,owid-covid-data_diabetes_prevalence,owid-covid-data_female_smokers,owid-covid-data_male_smokers,owid-covid-data_handwashing_facilities,owid-covid-data_hospital_beds_per_thousand,owid-covid-data_life_expectancy,owid-covid-data_human_development_index,changes-visitors-covid_retail_and_recreation,changes-visitors-covid_grocery_and_pharmacy,changes-visitors-covid_residential,changes-visitors-covid_transit_stations,changes-visitors-covid_parks,changes-visitors-covid_workplaces,covid-19-testing-policy_testing_policy,covid-contact-tracing_contact_tracing,covid-stringency-index_stringency_index,covid-vaccination-policy_vaccination_policy,debt-relief-covid_debt_relief,face-covering-policies-covid_facial_coverings,income-support-covid_income_support,internal-movement-covid_restrictions_internal_movements,international-travel-covid_international_travel_controls,public-events-covid_cancel_public_events,public-gathering-rules-covid_restriction_gatherings,public-transport-covid_close_public_transport,school-closures-covid_school_closures,stay-at-home-covid_stay_home_requirements,workplace-closures-covid_workplace_closures
69394,South Korea,2021-04-12,110688.0,542.0,636.857,1775.0,5.0,3.286,2158.958,10.572000000000001,12.422,34.621,0.098,0.064,1.11,,,,,,,,,19912.0,8057535.0,157.161,0.38799999999999996,38459.0,0.75,0.017,60.4,people tested,1255899.0,1195342.0,60557.0,38133.0,32620.0,2.45,2.33,0.12,636.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,0.0,20.570999999999998,1.0,-1.857,45.428999999999995,-2.1430000000000002,3.0,2.0,58.33,3.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0
69395,South Korea,2021-04-13,111419.0,731.0,645.857,1782.0,7.0,3.714,2173.216,14.258,12.597000000000001,34.758,0.13699999999999998,0.07200000000000001,1.1,,,,,,,,,57400.0,8114935.0,158.281,1.12,38971.0,0.76,0.017,60.3,people tested,1299632.0,1239065.0,60567.0,43733.0,32450.0,2.53,2.42,0.12,633.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-0.28600000000000003,20.714000000000002,1.286,-2.4290000000000003,41.714,-2.1430000000000002,3.0,2.0,58.33,3.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0
69396,South Korea,2021-04-14,112117.0,698.0,645.571,1788.0,6.0,4.2860000000000005,2186.83,13.614,12.592,34.875,0.11699999999999999,0.084,1.08,,,,,,,,,55826.0,8170761.0,159.37,1.089,39891.0,0.778,0.016,61.8,people tested,1346478.0,1285909.0,60569.0,46846.0,32608.0,2.63,2.51,0.12,636.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-0.5710000000000001,20.143,1.286,-2.714,39.286,-2.1430000000000002,3.0,2.0,58.33,3.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0
69397,South Korea,2021-04-15,112789.0,672.0,645.714,1790.0,2.0,3.714,2199.938,13.107000000000001,12.595,34.914,0.039,0.07200000000000001,1.06,,,,,,,,,50144.0,8220905.0,160.34799999999998,0.978,40925.0,0.7979999999999999,0.016,63.4,people tested,1440224.0,1379653.0,60571.0,93746.0,39203.0,2.81,2.69,0.12,765.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,,,,,,,,,,,,,,,,,,,,,
69398,South Korea,2021-04-16,113444.0,655.0,642.714,1794.0,4.0,4.143,2212.7129999999997,12.776,12.536,34.992,0.078,0.081,1.06,,,,,,,,,41544.0,8262449.0,161.158,0.81,40750.0,0.795,,,people tested,1543546.0,1482969.0,60577.0,103322.0,48009.0,3.01,2.89,0.12,936.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-0.7140000000000001,20.143,1.429,-3.1430000000000002,36.286,-2.0,3.0,2.0,58.33,3.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0
69399,South Korea,2021-04-17,114115.0,671.0,650.857,1797.0,3.0,4.143,2225.801,13.088,12.695,35.05,0.059000000000000004,0.081,1.07,,,,,,,,,,,,,,,,,,1573088.0,1512503.0,60585.0,29542.0,50804.0,3.07,2.95,0.12,991.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,,,,,,,,,,,,,,,,,,,,,
69400,South Korea,2021-04-18,114646.0,531.0,642.857,1801.0,4.0,4.428999999999999,2236.158,10.357000000000001,12.539000000000001,35.128,0.078,0.086,,,,,,,,,,,,,,,,,,,1577975.0,1517390.0,60585.0,4887.0,51458.0,3.08,2.96,0.12,1004.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,,,,,,,,,,,,,,,,,,,,,
77767,United Kingdom,2020-01-31,2.0,2.0,,,,,0.028999999999999998,0.028999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77768,United Kingdom,2020-02-01,2.0,0.0,,,,,0.028999999999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77769,United Kingdom,2020-02-02,2.0,0.0,,,,,0.028999999999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77770,United Kingdom,2020-02-03,8.0,6.0,,,,,0.11800000000000001,0.08800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77771,United Kingdom,2020-02-04,8.0,0.0,,,,,0.11800000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77772,United Kingdom,2020-02-05,9.0,1.0,1.286,,,0.0,0.133,0.015,0.019,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77773,United Kingdom,2020-02-06,9.0,0.0,1.286,,,0.0,0.133,0.0,0.019,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77774,United Kingdom,2020-02-07,9.0,0.0,1.0,,,0.0,0.133,0.0,0.015,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77775,United Kingdom,2020-02-08,13.0,4.0,1.571,,,0.0,0.191,0.059000000000000004,0.023,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77776,United Kingdom,2020-02-09,14.0,1.0,1.714,,,0.0,0.20600000000000002,0.015,0.025,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77777,United Kingdom,2020-02-10,14.0,0.0,0.857,,,0.0,0.20600000000000002,0.0,0.013000000000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77778,United Kingdom,2020-02-11,15.0,1.0,1.0,,,0.0,0.221,0.015,0.015,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77779,United Kingdom,2020-02-12,16.0,1.0,1.0,,,0.0,0.23600000000000002,0.015,0.015,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77780,United Kingdom,2020-02-13,17.0,1.0,1.143,,,0.0,0.25,0.015,0.017,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77781,United Kingdom,2020-02-14,18.0,1.0,1.286,,,0.0,0.265,0.015,0.019,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77782,United Kingdom,2020-02-15,18.0,0.0,0.7140000000000001,,,0.0,0.265,0.0,0.011000000000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77783,United Kingdom,2020-02-16,18.0,0.0,0.5710000000000001,,,0.0,0.265,0.0,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,,,,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77784,United Kingdom,2020-02-17,19.0,1.0,0.7140000000000001,,,0.0,0.28,0.015,0.011000000000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,-3.0,-4.0,1.6669999999999998,-7.0,-13.0,-7.0,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77785,United Kingdom,2020-02-18,19.0,0.0,0.5710000000000001,,,0.0,0.28,0.0,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,-0.5,-3.25,1.75,-6.0,-4.75,-8.75,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77786,United Kingdom,2020-02-19,20.0,1.0,0.5710000000000001,,,0.0,0.295,0.015,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,0.8,-3.0,2.0,-5.6,-2.2,-9.8,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77787,United Kingdom,2020-02-20,22.0,2.0,0.7140000000000001,,,0.0,0.324,0.028999999999999998,0.011000000000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.5,-2.833,2.167,-5.5,-1.167,-10.5,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77788,United Kingdom,2020-02-21,23.0,1.0,0.7140000000000001,,,0.0,0.33899999999999997,0.015,0.011000000000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.0,-2.571,2.286,-5.143,0.429,-11.142999999999999,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77789,United Kingdom,2020-02-22,23.0,0.0,0.7140000000000001,,,0.0,0.33899999999999997,0.0,0.011000000000000001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.1430000000000002,-1.857,2.1430000000000002,-3.714,4.428999999999999,-10.857000000000001,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77790,United Kingdom,2020-02-23,28.0,5.0,1.429,,,0.0,0.41200000000000003,0.07400000000000001,0.021,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,4.0,-1.286,2.0,-2.286,7.7139999999999995,-10.571,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77791,United Kingdom,2020-02-24,30.0,2.0,1.571,,,0.0,0.442,0.028999999999999998,0.023,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.1430000000000002,-1.571,1.857,-2.286,3.0,-8.857000000000001,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77792,United Kingdom,2020-02-25,34.0,4.0,2.1430000000000002,,,0.0,0.501,0.059000000000000004,0.032,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,-0.857,1.571,-1.714,0.5710000000000001,-6.7139999999999995,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77793,United Kingdom,2020-02-26,37.0,3.0,2.4290000000000003,,,0.0,0.545,0.044000000000000004,0.036000000000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,0.28600000000000003,-0.5710000000000001,1.143,-1.286,0.28600000000000003,-4.571000000000001,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77794,United Kingdom,2020-02-27,44.0,7.0,3.1430000000000002,,,0.0,0.648,0.10300000000000001,0.046,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,-0.14300000000000002,-0.14300000000000002,0.7140000000000001,-0.5710000000000001,0.857,-2.571,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77795,United Kingdom,2020-02-28,56.0,12.0,4.7139999999999995,,,0.0,0.825,0.177,0.069,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,-0.7140000000000001,0.14300000000000002,0.429,-0.14300000000000002,-2.4290000000000003,-0.5710000000000001,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77796,United Kingdom,2020-02-29,61.0,5.0,5.428999999999999,,,0.0,0.899,0.07400000000000001,0.08,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,0.0,0.5710000000000001,0.28600000000000003,-0.14300000000000002,-3.429,-0.28600000000000003,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77797,United Kingdom,2020-03-01,94.0,33.0,9.429,,,0.0,1.385,0.486,0.139,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.143,1.143,0.14300000000000002,0.14300000000000002,-0.7140000000000001,0.0,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77798,United Kingdom,2020-03-02,134.0,40.0,14.857000000000001,,,0.0,1.974,0.589,0.21899999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.1430000000000002,1.857,0.0,0.429,2.571,0.429,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77799,United Kingdom,2020-03-03,189.0,55.0,22.143,,,0.0,2.784,0.81,0.326,,,0.0,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.571,1.714,0.0,0.14300000000000002,3.714,0.429,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77800,United Kingdom,2020-03-04,246.0,57.0,29.857,,,0.0,3.6239999999999997,0.84,0.44,,,0.0,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.714,2.1430000000000002,0.14300000000000002,0.0,3.1430000000000002,0.429,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77801,United Kingdom,2020-03-05,295.0,49.0,35.857,,,0.0,4.346,0.722,0.528,,,0.0,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.286,2.286,0.28600000000000003,-0.429,2.1430000000000002,0.429,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77802,United Kingdom,2020-03-06,374.0,79.0,45.428999999999995,1.0,1.0,0.14300000000000002,5.5089999999999995,1.1640000000000001,0.669,0.015,0.015,0.002,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.8569999999999998,3.0,0.14300000000000002,-0.28600000000000003,7.143,0.7140000000000001,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77803,United Kingdom,2020-03-07,429.0,55.0,52.571000000000005,2.0,1.0,0.28600000000000003,6.319,0.81,0.774,0.028999999999999998,0.015,0.004,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.714,3.1430000000000002,0.14300000000000002,-0.14300000000000002,10.142999999999999,0.857,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77804,United Kingdom,2020-03-08,483.0,54.0,55.571000000000005,2.0,0.0,0.28600000000000003,7.115,0.795,0.8190000000000001,0.028999999999999998,0.0,0.004,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,2.286,3.1430000000000002,0.14300000000000002,-0.5710000000000001,10.286,0.857,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77805,United Kingdom,2020-03-09,630.0,147.0,70.857,3.0,1.0,0.429,9.28,2.165,1.044,0.044000000000000004,0.015,0.006,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.714,3.1430000000000002,0.28600000000000003,-1.0,8.857000000000001,0.7140000000000001,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77806,United Kingdom,2020-03-10,889.0,259.0,100.0,7.0,4.0,1.0,13.095,3.815,1.473,0.10300000000000001,0.059000000000000004,0.015,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.143,3.429,0.429,-1.429,7.857,0.5710000000000001,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77807,United Kingdom,2020-03-11,1301.0,412.0,150.714,7.0,0.0,1.0,19.164,6.069,2.22,0.10300000000000001,0.0,0.015,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,0.857,3.714,0.429,-2.0,9.0,0.429,1.0,2.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77808,United Kingdom,2020-03-12,1790.0,489.0,213.571,9.0,2.0,1.286,26.368000000000002,7.202999999999999,3.1460000000000004,0.133,0.028999999999999998,0.019,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,0.857,5.0,0.5710000000000001,-2.714,9.571,0.28600000000000003,1.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77809,United Kingdom,2020-03-13,2270.0,480.0,270.857,10.0,1.0,1.286,33.438,7.071000000000001,3.99,0.147,0.015,0.019,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,-0.14300000000000002,5.7139999999999995,0.857,-4.143,8.142999999999999,-0.429,1.0,0.0,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
